row_index,sequence_id,label,group_id,fold_id,split_policy,group_size,grouping_method
193,legacy_bbb_000194,1,combined_similarity_00193,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
194,legacy_bbb_000195,1,combined_similarity_00194,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
195,legacy_bbb_000196,1,combined_similarity_00195,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
196,legacy_bbb_000197,1,combined_similarity_00196,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
197,legacy_bbb_000198,1,combined_similarity_00197,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
198,legacy_bbb_000199,1,combined_similarity_00198,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
199,legacy_bbb_000200,1,combined_similarity_00199,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
200,legacy_bbb_000201,1,combined_similarity_00200,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
201,legacy_bbb_000202,1,combined_similarity_00201,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
202,legacy_bbb_000203,1,combined_similarity_00202,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
203,legacy_bbb_000204,1,combined_similarity_00203,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
204,legacy_bbb_000205,1,combined_similarity_00204,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
205,legacy_bbb_000206,1,combined_similarity_00205,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
206,legacy_bbb_000207,1,combined_similarity_00206,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
207,legacy_bbb_000208,1,combined_similarity_00207,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
208,legacy_bbb_000209,1,combined_similarity_00208,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
209,legacy_bbb_000210,1,combined_similarity_00209,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
210,legacy_bbb_000211,1,combined_similarity_00210,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
211,legacy_bbb_000212,1,combined_similarity_00211,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
212,legacy_bbb_000213,1,combined_similarity_00212,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
213,legacy_bbb_000214,1,combined_similarity_00213,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
214,legacy_bbb_000215,1,combined_similarity_00214,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
215,legacy_bbb_000216,1,combined_similarity_00215,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
216,legacy_bbb_000217,1,combined_similarity_00216,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
217,legacy_bbb_000218,1,combined_similarity_00217,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
218,legacy_bbb_000219,1,combined_similarity_00218,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
219,legacy_bbb_000220,1,combined_similarity_00219,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
220,legacy_bbb_000221,1,combined_similarity_00220,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
221,legacy_bbb_000222,1,combined_similarity_00221,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
222,legacy_bbb_000223,1,combined_similarity_00222,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
223,legacy_bbb_000224,1,combined_similarity_00223,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
224,legacy_bbb_000225,1,combined_similarity_00224,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
225,legacy_bbb_000226,1,combined_similarity_00225,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
226,legacy_bbb_000227,1,combined_similarity_00226,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
227,legacy_bbb_000228,1,combined_similarity_00227,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
228,legacy_bbb_000229,1,combined_similarity_00228,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
229,legacy_bbb_000230,1,combined_similarity_00229,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
230,legacy_bbb_000231,1,combined_similarity_00230,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
231,legacy_bbb_000232,1,combined_similarity_00231,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
232,legacy_bbb_000233,1,combined_similarity_00232,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
233,legacy_bbb_000234,1,combined_similarity_00233,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
234,legacy_bbb_000235,1,combined_similarity_00234,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
235,legacy_bbb_000236,1,combined_similarity_00235,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
236,legacy_bbb_000237,1,combined_similarity_00236,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
237,legacy_bbb_000238,1,combined_similarity_00237,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
238,legacy_bbb_000239,1,combined_similarity_00238,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
239,legacy_bbb_000240,1,combined_similarity_00239,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
240,legacy_bbb_000241,1,combined_similarity_00240,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
241,legacy_bbb_000242,1,combined_similarity_00241,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
242,legacy_bbb_000243,1,combined_similarity_00242,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
243,legacy_bbb_000244,1,combined_similarity_00243,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
244,legacy_bbb_000245,1,combined_similarity_00244,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
245,legacy_bbb_000246,1,combined_similarity_00245,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
246,legacy_bbb_000247,1,combined_similarity_00246,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
247,legacy_bbb_000248,1,combined_similarity_00247,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
248,legacy_bbb_000249,1,combined_similarity_00248,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
249,legacy_bbb_000250,1,combined_similarity_00249,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
250,legacy_bbb_000251,1,combined_similarity_00250,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
251,legacy_bbb_000252,1,combined_similarity_00251,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
252,legacy_bbb_000253,1,combined_similarity_00252,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
253,legacy_bbb_000254,1,combined_similarity_00253,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
254,legacy_bbb_000255,1,combined_similarity_00254,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
255,legacy_bbb_000256,1,combined_similarity_00255,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
256,legacy_bbb_000257,1,combined_similarity_00256,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
257,legacy_bbb_000258,1,combined_similarity_00257,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
258,legacy_bbb_000259,1,combined_similarity_00258,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
259,legacy_bbb_000260,1,combined_similarity_00259,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
260,legacy_bbb_000261,1,combined_similarity_00260,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
261,legacy_bbb_000262,1,combined_similarity_00261,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
262,legacy_bbb_000263,1,combined_similarity_00262,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
263,legacy_bbb_000264,1,combined_similarity_00263,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
264,legacy_bbb_000265,1,combined_similarity_00264,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
265,legacy_bbb_000266,1,combined_similarity_00265,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
266,legacy_bbb_000267,1,combined_similarity_00266,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
267,legacy_bbb_000268,1,combined_similarity_00267,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
268,legacy_bbb_000269,1,combined_similarity_00268,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
269,legacy_bbb_000270,0,combined_similarity_00269,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
270,legacy_bbb_000271,0,combined_similarity_00270,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
271,legacy_bbb_000272,0,combined_similarity_00271,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
272,legacy_bbb_000273,0,combined_similarity_00272,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
273,legacy_bbb_000274,0,combined_similarity_00273,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
274,legacy_bbb_000275,0,combined_similarity_00274,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
275,legacy_bbb_000276,0,combined_similarity_00275,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
276,legacy_bbb_000277,0,combined_similarity_00276,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
277,legacy_bbb_000278,0,combined_similarity_00277,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
278,legacy_bbb_000279,0,combined_similarity_00278,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
279,legacy_bbb_000280,0,combined_similarity_00279,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
280,legacy_bbb_000281,0,combined_similarity_00280,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
281,legacy_bbb_000282,0,combined_similarity_00281,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
282,legacy_bbb_000283,0,combined_similarity_00282,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
283,legacy_bbb_000284,0,combined_similarity_00283,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
284,legacy_bbb_000285,0,combined_similarity_00284,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
285,legacy_bbb_000286,0,combined_similarity_00285,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
286,legacy_bbb_000287,0,combined_similarity_00286,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
287,legacy_bbb_000288,0,combined_similarity_00287,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
288,legacy_bbb_000289,0,combined_similarity_00288,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
289,legacy_bbb_000290,0,combined_similarity_00289,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
290,legacy_bbb_000291,0,combined_similarity_00290,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
291,legacy_bbb_000292,0,combined_similarity_00291,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
292,legacy_bbb_000293,0,combined_similarity_00292,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
293,legacy_bbb_000294,0,combined_similarity_00293,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
294,legacy_bbb_000295,0,combined_similarity_00294,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
295,legacy_bbb_000296,0,combined_similarity_00295,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
296,legacy_bbb_000297,0,combined_similarity_00296,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
297,legacy_bbb_000298,0,combined_similarity_00297,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
298,legacy_bbb_000299,0,combined_similarity_00298,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
299,legacy_bbb_000300,0,combined_similarity_00299,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
300,legacy_bbb_000301,0,combined_similarity_00300,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
301,legacy_bbb_000302,0,combined_similarity_00301,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
302,legacy_bbb_000303,0,combined_similarity_00302,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
303,legacy_bbb_000304,0,combined_similarity_00303,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
304,legacy_bbb_000305,0,combined_similarity_00304,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
305,legacy_bbb_000306,0,combined_similarity_00305,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
306,legacy_bbb_000307,0,combined_similarity_00306,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
307,legacy_bbb_000308,0,combined_similarity_00307,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
308,legacy_bbb_000309,0,combined_similarity_00308,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
309,legacy_bbb_000310,0,combined_similarity_00309,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
310,legacy_bbb_000311,0,combined_similarity_00310,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
311,legacy_bbb_000312,0,combined_similarity_00311,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
312,legacy_bbb_000313,0,combined_similarity_00312,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
313,legacy_bbb_000314,0,combined_similarity_00313,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
314,legacy_bbb_000315,0,combined_similarity_00314,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
315,legacy_bbb_000316,0,combined_similarity_00315,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
316,legacy_bbb_000317,0,combined_similarity_00316,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
317,legacy_bbb_000318,0,combined_similarity_00317,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
318,legacy_bbb_000319,0,combined_similarity_00318,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
319,legacy_bbb_000320,0,combined_similarity_00319,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
320,legacy_bbb_000321,0,combined_similarity_00320,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
321,legacy_bbb_000322,0,combined_similarity_00321,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
322,legacy_bbb_000323,0,combined_similarity_00322,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
323,legacy_bbb_000324,0,combined_similarity_00323,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
324,legacy_bbb_000325,0,combined_similarity_00324,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
325,legacy_bbb_000326,0,combined_similarity_00325,1,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
326,legacy_bbb_000327,0,combined_similarity_00326,5,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
327,legacy_bbb_000328,0,combined_similarity_00327,4,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
328,legacy_bbb_000329,0,combined_similarity_00328,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
329,legacy_bbb_000330,0,combined_similarity_00329,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
330,legacy_bbb_000331,0,combined_similarity_00330,2,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
331,legacy_bbb_000332,0,combined_similarity_00331,3,leakage_aware_group_stratified,1,combined_exact+edit_distance<=1+kmer3_jaccard>=0.8
